t_sec;x_true;y_true;theta_true;x_pred;y_pred;theta_pred;x_est;y_est;theta_est;v_cmd;w_cmd;v_meas;w_meas;pos_err_m;heading_err_deg
2.71042;1.054498;-4.991430;-0.034959;1.047270;-4.975636;-0.010694;1.044012;-4.995267;-0.018148;0.249997;0.006276;0.243746;0.014288;0.011166;0.963226
2.72744;1.066988;-4.991867;-0.033942;1.056537;-4.995477;-0.015484;1.056961;-5.009636;-0.008220;0.249964;0.020342;0.250548;0.053280;0.020403;1.473781
2.74445;1.079481;-4.992291;-0.033302;1.068554;-5.009746;-0.010902;1.069623;-5.018200;0.000907;0.249986;0.012796;0.231868;-0.053638;0.027721;1.960050
2.76131;1.091974;-4.992707;-0.033079;1.081024;-5.018184;0.001865;1.072818;-5.002965;0.004609;0.249998;0.004468;0.228012;0.019170;0.021729;2.159387
2.77684;1.104467;-4.993120;-0.033310;1.085376;-5.002914;0.003627;1.084018;-5.007563;-0.003314;0.249998;-0.004625;0.251164;-0.019653;0.025035;1.718636
2.79541;1.116960;-4.993537;-0.032995;1.099517;-5.007617;-0.003687;1.108357;-5.008620;-0.002446;0.249997;0.006295;0.309974;-0.007459;0.017364;1.750350
2.80933;1.129453;-4.993949;-0.032716;1.120984;-5.008629;0.001108;1.126311;-5.003898;0.008247;0.249997;0.005593;0.252541;0.071079;0.010433;2.346979
2.82584;1.141946;-4.994358;-0.033150;1.138230;-5.003796;0.008875;1.138291;-4.988386;0.015315;0.249993;-0.008688;0.238385;0.012565;0.007002;2.776854
2.84159;1.154437;-4.994772;-0.034250;1.151320;-4.988199;0.013347;1.145366;-4.992757;0.002173;0.249958;-0.021987;0.260616;-0.039357;0.009292;2.086842
2.85861;1.166929;-4.995200;-0.034493;1.158149;-4.992708;0.005368;1.169196;-4.983923;-0.016415;0.249998;-0.004862;0.255668;0.063902;0.011503;1.035749
2.88070;1.179421;-4.995631;-0.033760;1.180893;-4.984113;-0.016092;1.174546;-4.988310;-0.020368;0.249981;0.014662;0.233983;0.006477;0.008796;0.767273
2.89976;1.191912;-4.996053;-0.032721;1.185588;-4.988523;-0.018288;1.184589;-4.986692;-0.013177;0.249963;0.020775;0.220898;0.041593;0.011884;1.119757
2.91729;1.204405;-4.996462;-0.032139;1.198818;-4.986878;-0.012943;1.204282;-4.987840;-0.004845;0.249988;0.011627;0.284595;0.004682;0.008622;1.563857
2.93675;1.216898;-4.996864;-0.032041;1.217790;-4.987927;-0.008011;1.219376;-4.983843;-0.020894;0.250000;0.001970;0.270157;-0.063321;0.013255;0.638660
2.95076;1.229390;-4.997264;-0.031044;1.232356;-4.984091;-0.017388;1.229140;-4.992333;-0.024881;0.249965;0.019945;0.259660;0.070128;0.004938;0.353118
2.96828;1.241881;-4.997652;-0.029673;1.241722;-4.992626;-0.021710;1.246012;-4.995517;-0.024298;0.249935;0.027417;0.251705;0.063422;0.004650;0.307974
2.98330;1.254372;-4.998023;-0.028287;1.259237;-4.995840;-0.024467;1.264912;-4.992393;-0.021492;0.249933;0.027724;0.264582;-0.003387;0.011949;0.389311
2.99985;1.266864;-4.998376;-0.027119;1.276639;-4.992608;-0.015046;1.269664;-4.998273;-0.022787;0.249953;0.023346;0.234595;0.128926;0.002801;0.248218
3.01686;1.279357;-4.998715;-0.025780;1.281970;-4.998564;-0.024542;1.278250;-4.997423;-0.020306;0.249938;0.026789;0.246201;-0.035093;0.001701;0.313645
3.03239;1.291850;-4.999037;-0.024603;1.291570;-4.997657;-0.014829;1.289859;-5.002009;0.006825;0.249952;0.023536;0.266455;0.109544;0.003577;1.800702
3.05047;1.304346;-4.999345;-0.024676;1.302616;-5.001928;0.005832;1.307081;-4.994538;0.015224;0.249995;-0.007540;0.255145;-0.019853;0.005530;2.286130
3.06700;1.316841;-4.999653;-0.025679;1.319353;-4.994360;0.013783;1.326595;-5.000987;0.013423;0.249965;-0.020044;0.245468;-0.028824;0.009845;2.240330
3.08353;1.329335;-4.999974;-0.026468;1.338646;-5.000823;0.013790;1.327160;-4.989584;0.007930;0.249978;-0.015785;0.241040;0.007354;0.010615;1.970847
3.09957;1.341830;-5.000305;-0.027114;1.339651;-4.989475;0.009634;1.333708;-5.001300;-0.000126;0.249986;-0.012919;0.249843;0.034074;0.008183;1.546298
3.12061;1.354326;-5.000644;-0.027085;1.346449;-5.001306;-0.000814;1.346000;-5.007443;0.006592;0.250000;0.000576;0.254819;-0.013758;0.010749;1.929554
3.13935;1.366821;-5.000982;-0.027358;1.358764;-5.007358;0.006710;1.366031;-5.009048;-0.022546;0.249997;-0.005466;0.255270;0.002353;0.008104;0.275725
3.15587;1.379312;-5.001324;-0.026382;1.378948;-5.009326;-0.020632;1.375683;-5.012360;-0.014469;0.249922;0.030043;0.258413;0.038275;0.011617;0.682529
3.17242;1.391806;-5.001654;-0.025309;1.388890;-5.012545;-0.013520;1.395926;-5.019665;-0.016131;0.249960;0.021455;0.264156;0.018988;0.018477;0.525845
3.18845;1.404299;-5.001970;-0.024014;1.407210;-5.019840;-0.014812;1.401364;-5.013593;-0.010889;0.249942;0.025905;0.225710;0.026386;0.011988;0.751955
3.20399;1.416794;-5.002270;-0.023134;1.412492;-5.013689;-0.006284;1.402309;-5.010056;0.002746;0.249973;0.017600;0.222565;0.092111;0.016445;1.482799
3.22101;1.429291;-5.002559;-0.023131;1.413925;-5.010034;0.000991;1.427661;-5.008687;-0.010268;0.250000;0.000059;0.232301;-0.035097;0.006341;0.736953
3.23703;1.441786;-5.002848;-0.022369;1.439643;-5.008794;-0.007549;1.442186;-5.008282;0.005475;0.249980;0.015240;0.239642;0.054384;0.005448;1.595297
3.25355;1.454283;-5.003128;-0.022557;1.454493;-5.008194;0.008739;1.454764;-4.998366;-0.011826;0.249999;-0.003776;0.246155;0.065289;0.004786;0.614888
3.27071;1.466779;-5.003410;-0.021876;1.468412;-4.998507;-0.008878;1.474959;-4.991170;-0.007081;0.249984;0.013637;0.272965;0.058952;0.014721;0.847678
3.28725;1.479276;-5.003683;-0.021601;1.487574;-4.991270;-0.008851;1.480234;-4.991824;-0.014748;0.249997;0.005491;0.252320;-0.035404;0.011897;0.392621
3.30333;1.491772;-5.003953;-0.020855;1.492337;-4.992006;-0.015321;1.498865;-4.995244;-0.013452;0.249981;0.014911;0.242091;-0.011442;0.011232;0.424162
3.32080;1.504269;-5.004214;-0.020130;1.511721;-4.995410;-0.012445;1.509366;-5.005145;-0.006292;0.249982;0.014513;0.257135;0.020139;0.005181;0.792857
3.33861;1.516766;-5.004465;-0.019664;1.522577;-5.005218;-0.004736;1.515035;-4.999858;-0.008581;0.249992;0.009319;0.264231;0.031115;0.004922;0.634981
3.36170;1.529263;-5.004711;-0.019151;1.527597;-4.999966;-0.008608;1.530579;-5.005570;-0.002066;0.249991;0.010249;0.251253;-0.000525;0.001572;0.978905
3.37955;1.541761;-5.004950;-0.018931;1.542098;-5.005583;-0.000200;1.547120;-4.994923;0.017701;0.249998;0.004406;0.230372;0.037335;0.011370;2.098849
3.39557;1.554256;-5.005187;-0.019961;1.558319;-4.994741;0.014807;1.553722;-4.977124;0.007420;0.249954;-0.023005;0.224012;-0.057869;0.028068;1.568795
3.41640;1.566752;-5.005437;-0.020804;1.565936;-4.977037;0.006783;1.569267;-4.993595;-0.005919;0.249975;-0.016869;0.244276;-0.012728;0.012106;0.852874
3.43182;1.579249;-5.005697;-0.020561;1.583689;-4.993714;-0.010641;1.583301;-5.011403;-0.001622;0.249998;0.004862;0.288456;-0.094446;0.006998;1.085131
3.44797;1.591747;-5.005954;-0.020264;1.597060;-5.011426;-0.001805;1.601687;-5.000987;0.004833;0.249997;0.005951;0.275179;-0.003666;0.011112;1.437906
3.46599;1.604244;-5.006207;-0.020536;1.613997;-5.000929;0.004574;1.612153;-5.012391;0.000747;0.249997;-0.005450;0.246202;-0.005182;0.010040;1.219410
3.48351;1.616741;-5.006463;-0.020361;1.624703;-5.012364;0.003603;1.622306;-5.009420;0.006089;0.249999;0.003493;0.250987;0.057119;0.006301;1.515495
3.50004;1.629239;-5.006718;-0.020559;1.634887;-5.009345;0.005874;1.622666;-5.011908;0.008538;0.249999;-0.003960;0.251631;-0.004303;0.008375;1.667166
3.51706;1.641736;-5.006975;-0.020860;1.637033;-5.011762;0.011903;1.643879;-5.023293;0.009381;0.249997;-0.006015;0.287356;0.067304;0.016458;1.732711
3.53458;1.654233;-5.007236;-0.021007;1.654730;-5.023196;0.008437;1.655582;-4.999849;-0.001759;0.249999;-0.002929;0.217035;-0.018887;0.007509;1.102802
3.55113;1.666730;-5.007498;-0.020904;1.667998;-4.999875;-0.002484;1.665717;-5.012713;0.002193;0.250000;0.002057;0.248325;-0.014492;0.005312;1.323377
3.56721;1.679228;-5.007760;-0.020807;1.677198;-5.012663;0.006497;1.671638;-5.001405;-0.001775;0.250000;0.001943;0.229631;0.086071;0.009898;1.090455
3.58374;1.691725;-5.008020;-0.020675;1.683840;-5.001393;0.003741;1.688288;-4.997982;0.006844;0.249999;0.002636;0.244020;0.110308;0.010609;1.576701
3.60129;1.704222;-5.008278;-0.021122;1.700689;-4.997899;0.006542;1.705939;-4.992077;-0.007727;0.249993;-0.008944;0.248016;-0.006031;0.016291;0.767472
3.62585;1.716719;-5.008542;-0.020803;1.716594;-4.992170;-0.009604;1.723273;-5.002601;-0.020040;0.249996;0.006386;0.213111;-0.037537;0.008846;0.043726
3.64323;1.729213;-5.008802;-0.019553;1.737082;-5.002880;-0.020379;1.741966;-5.001856;-0.033490;0.249946;0.025000;0.276234;-0.006794;0.014521;0.798576
3.65704;1.741704;-5.009046;-0.017509;1.753972;-5.002228;-0.028556;1.751592;-5.000422;-0.030034;0.249855;0.040872;0.240250;0.098681;0.013121;0.717596
3.67542;1.754196;-5.009265;-0.015699;1.766386;-5.000880;-0.031837;1.754078;-4.994735;-0.012776;0.249886;0.036196;0.296012;-0.036073;0.014530;0.167510
3.69213;1.766694;-5.009461;-0.015030;1.766247;-4.994862;-0.008072;1.769987;-5.002784;-0.010235;0.249984;0.013384;0.243381;0.094067;0.007445;0.274744
3.70869;1.779192;-5.009649;-0.014364;1.782701;-5.002903;-0.008418;1.776237;-5.004247;-0.015160;0.249985;0.013316;0.254281;0.036340;0.006157;0.045616
3.72639;1.791689;-5.009829;-0.013376;1.789904;-5.004441;-0.013203;1.798302;-4.998133;-0.010842;0.249966;0.019773;0.273371;0.039158;0.013436;0.145174
3.74340;1.804187;-5.009996;-0.012760;1.810805;-4.998269;-0.010982;1.803278;-4.993982;0.003096;0.249987;0.012310;0.250064;-0.002804;0.016039;0.908470
3.75970;1.816686;-5.010155;-0.013059;1.814543;-4.993943;0.003918;1.817925;-4.991596;-0.020714;0.249997;-0.005974;0.225303;0.016453;0.018601;0.438615
3.77590;1.829183;-5.010318;-0.012107;1.831455;-4.991864;-0.018889;1.828867;-5.003898;-0.017572;0.249959;0.021687;0.270642;0.036502;0.006429;0.313100
3.79244;1.841679;-5.010470;-0.010979;1.841996;-5.004119;-0.016214;1.847081;-4.990809;-0.023398;0.249956;0.022561;0.262620;0.027152;0.020390;0.711537
3.80946;1.854176;-5.010607;-0.009750;1.861322;-4.991129;-0.021620;1.832940;-5.006879;-0.025603;0.249948;0.024579;0.284894;0.035560;0.021561;0.908270
3.82598;1.866671;-5.010729;-0.008084;1.845718;-5.007191;-0.023215;1.856123;-5.019930;-0.018151;0.249904;0.033330;0.255649;0.047758;0.013997;0.576815
3.84603;1.879167;-5.010830;-0.006614;1.867172;-5.020129;-0.017947;1.864735;-5.018506;-0.012810;0.249925;0.029388;0.221002;0.004088;0.016347;0.354968
3.86457;1.891664;-5.010912;-0.005492;1.876170;-5.018649;-0.012049;1.884649;-5.011078;-0.010664;0.249956;0.022455;0.228730;0.015219;0.007017;0.296330
3.88261;1.904163;-5.010981;-0.004639;1.897517;-5.011233;-0.013458;1.888810;-5.010430;-0.022097;0.249975;0.017064;0.257377;-0.055880;0.015362;1.000323
3.89964;1.916658;-5.011039;-0.003112;1.900379;-5.010658;-0.017222;1.907555;-5.001522;-0.024140;0.249919;0.030540;0.231419;0.097507;0.013170;1.204842
3.91617;1.929155;-5.011078;-0.001634;1.919804;-5.001820;-0.024480;1.922509;-4.999851;-0.022755;0.249924;0.029559;0.245052;-0.006801;0.013046;1.210165
3.93469;1.941651;-5.011098;-0.000271;1.935701;-5.000164;-0.024705;1.938858;-5.000158;-0.027668;0.249936;0.027248;0.263906;-0.039002;0.011292;1.569710
3.95223;1.954147;-5.011102;0.001392;1.950719;-5.000495;-0.029250;1.943411;-4.996735;-0.033974;0.249904;0.033263;0.237322;-0.031636;0.017935;2.026318
3.96724;1.966640;-5.011084;0.003366;1.955641;-4.997151;-0.034058;1.972815;-5.009722;-0.025008;0.249865;0.039487;0.244752;-0.001681;0.006323;1.625715
3.98428;1.979135;-5.011042;0.005059;1.983864;-5.009994;-0.024298;1.990762;-5.005167;-0.019955;0.249900;0.033863;0.221051;0.014199;0.013028;1.433193
4.00135;1.991632;-5.010979;0.006360;2.002137;-5.005366;-0.014994;1.991368;-5.003336;-0.013923;0.249941;0.026006;0.227534;0.099202;0.007648;1.162112
4.01838;2.004130;-5.010900;0.007262;2.004690;-5.003532;-0.015461;2.003264;-5.011581;-0.011527;0.249972;0.018038;0.266460;-0.030751;0.001102;1.076502
4.03446;2.016628;-5.010809;0.008185;2.015527;-5.011741;-0.014537;2.009257;-5.011704;-0.008123;0.249970;0.018470;0.245279;-0.060200;0.007426;0.934363
4.05017;2.029127;-5.010707;0.008907;2.023021;-5.011797;-0.005475;2.016123;-5.017864;0.011638;0.249982;0.014443;0.275302;0.052947;0.014844;0.156448
4.06728;2.041626;-5.010595;0.008568;2.028811;-5.017715;0.011803;2.028201;-5.008246;0.007052;0.249996;-0.006781;0.253788;0.003304;0.013629;0.086852
4.08436;2.054126;-5.010488;0.008312;2.040121;-5.008155;0.008077;2.057054;-5.011543;0.003721;0.249998;-0.005133;0.238403;0.020502;0.003112;0.262998
4.10270;2.066625;-5.010384;0.008324;2.068715;-5.011498;0.003935;2.074039;-5.001937;0.001547;0.250000;0.000241;0.233215;0.004267;0.011239;0.388243
4.11972;2.079125;-5.010280;0.008270;2.085176;-5.001927;0.000334;2.069061;-5.004319;0.009078;0.250000;-0.001062;0.222737;-0.024267;0.011697;0.046240
4.13626;2.091624;-5.010177;0.007814;2.082915;-5.004224;0.004615;2.080445;-5.011920;-0.007681;0.249993;-0.009125;0.277101;-0.089245;0.011314;0.887820
4.15428;2.104123;-5.010079;0.008520;2.094093;-5.012013;-0.006031;2.083965;-5.002908;-0.004858;0.249983;0.014117;0.272965;0.032994;0.021396;0.766487
4.17133;2.116622;-5.009973;0.008871;2.095347;-5.002965;-0.005162;2.090917;-5.019622;-0.029187;0.249996;0.007026;0.227659;-0.006085;0.027456;2.180570
4.18836;2.129113;-5.009862;0.010473;2.104620;-5.019997;-0.025594;2.111369;-5.004740;-0.022785;0.249839;0.043118;0.274161;0.071855;0.018469;1.905509
4.20471;2.141609;-5.009731;0.011938;2.124900;-5.005055;-0.023745;2.128181;-5.013770;-0.031830;0.249925;0.029311;0.270706;-0.019211;0.014023;2.507738
4.22124;2.154100;-5.009582;0.014136;2.138609;-5.014077;-0.027007;2.143412;-5.009767;-0.028784;0.249832;0.043950;0.208661;0.096469;0.010689;2.459111
4.23725;2.166592;-5.009405;0.016068;2.156546;-5.010105;-0.022668;2.145833;-5.011421;-0.021725;0.249870;0.038643;0.262765;0.122317;0.020857;2.165387
4.25328;2.179086;-5.009204;0.017611;2.159377;-5.011722;-0.022691;2.164805;-5.014964;-0.018308;0.249917;0.030872;0.270939;-0.019309;0.015398;2.058052
4.27152;2.191581;-5.008984;0.019027;2.176296;-5.015114;-0.007897;2.185511;-5.004165;-0.003434;0.249930;0.028303;0.229835;0.208222;0.007751;1.286917
4.28680;2.204078;-5.008747;0.019321;2.197982;-5.004205;-0.002997;2.196655;-5.015517;-0.001904;0.249997;0.005897;0.249420;0.008747;0.010047;1.216154
4.30537;2.216576;-5.008505;0.019768;2.210479;-5.015556;-0.003671;2.211925;-5.008124;0.003444;0.249993;0.008927;0.276480;-0.035328;0.004666;0.935270
4.32339;2.229073;-5.008258;0.019736;2.223830;-5.008116;-0.002064;2.210184;-4.997005;-0.012135;0.250000;-0.000636;0.238097;-0.110161;0.021987;1.826087
4.33944;2.241570;-5.008011;0.020400;2.222792;-4.997165;-0.013321;2.242408;-5.013357;-0.025055;0.249985;0.013274;0.252174;-0.023708;0.005411;2.604337
4.35547;2.254062;-5.007756;0.022194;2.254002;-5.013647;-0.024997;2.249659;-5.009551;-0.028639;0.249888;0.035878;0.231952;0.001156;0.004754;2.912495
4.37255;2.266552;-5.007479;0.024120;2.261802;-5.009909;-0.030248;2.278382;-5.005876;-0.017201;0.249871;0.038534;0.242969;-0.032175;0.011938;2.367540
4.38858;2.279046;-5.007178;0.025282;2.291468;-5.006087;-0.015182;2.298929;-5.003867;-0.010437;0.249953;0.023232;0.261762;0.040381;0.020156;2.046535
4.40574;2.291542;-5.006862;0.025994;2.313095;-5.004015;-0.010504;2.303636;-5.005234;-0.018045;0.249982;0.014242;0.283344;-0.001337;0.012204;2.523251
4.42078;2.304035;-5.006537;0.027193;2.315281;-5.005427;-0.015228;2.298147;-4.998976;-0.004205;0.249950;0.023983;0.232929;0.056349;0.009584;1.798982
4.43829;2.316530;-5.006197;0.027423;2.310845;-4.999026;-0.003687;2.321303;-4.998041;-0.003511;0.249998;0.004591;0.253961;0.010356;0.009450;1.772375
4.45431;2.329025;-5.005854;0.027590;2.334689;-4.998080;-0.002292;2.310506;-4.997460;-0.015793;0.249999;0.003336;0.267736;0.024390;0.020333;2.485629
4.47245;2.341519;-5.005510;0.028480;2.321084;-4.997600;-0.010808;2.328958;-5.005977;-0.008190;0.249972;0.017818;0.211565;0.099704;0.012570;2.101060
4.48933;2.354013;-5.005154;0.029106;2.340148;-5.006088;-0.011713;2.355622;-5.012580;-0.015878;0.249986;0.012513;0.223830;-0.070465;0.007598;2.577392
4.50367;2.366506;-5.004790;0.030344;2.367849;-5.012750;-0.012008;2.372803;-5.015339;-0.026748;0.249947;0.024762;0.244571;0.077406;0.012286;3.271116
4.51969;2.378993;-5.004411;0.032299;2.386191;-5.015657;-0.020800;2.372762;-5.009346;-0.000346;0.249867;0.039103;0.267836;0.118960;0.007949;1.870415
4.53630;2.391487;-5.004007;0.033005;2.383648;-5.009360;-0.002067;2.381854;-4.996048;0.011306;0.249998;0.004684;0.217732;-0.034438;0.012495;1.243207
4.55120;2.403979;-5.003595;0.032460;2.395383;-4.995902;0.010287;2.399884;-4.992379;0.003914;0.249979;-0.015379;0.270585;-0.020396;0.011940;1.635530
4.56934;2.416472;-5.003189;0.032049;2.411683;-4.992356;0.000025;2.403092;-4.988741;0.011621;0.249994;-0.008214;0.235987;-0.077794;0.019692;1.170446
4.58699;2.428964;-5.002789;0.031092;2.415238;-4.988593;0.012715;2.425554;-5.003420;0.019222;0.249968;-0.019148;0.242940;0.021884;0.003467;0.680072
4.60556;2.441456;-5.002400;0.030018;2.439054;-5.003152;0.020558;2.443077;-5.004636;0.011179;0.249960;-0.021472;0.270051;0.026709;0.002762;1.079371
4.62209;2.453950;-5.002025;0.029456;2.456895;-5.004488;0.010275;2.455900;-5.015454;0.011648;0.249989;-0.011239;0.276379;-0.018094;0.013570;1.020300
4.63969;2.466444;-5.001657;0.029122;2.469551;-5.015271;0.015144;2.463796;-5.012414;0.013336;0.249996;-0.006689;0.273038;0.069919;0.011078;0.904459
4.65722;2.478938;-5.001293;0.028615;2.477222;-5.012209;0.017226;2.473574;-5.007974;0.013991;0.249991;-0.010129;0.268538;0.077815;0.008568;0.837890
4.67342;2.491432;-5.000935;0.027965;2.485527;-5.007812;0.013058;2.470682;-5.016973;0.012708;0.249985;-0.013002;0.239090;-0.018667;0.026225;0.874161
4.69149;2.503927;-5.000586;0.027605;2.483942;-5.016827;0.009181;2.499958;-5.003009;0.006615;0.249996;-0.007197;0.265201;-0.070546;0.004651;1.202648
4.70859;2.516422;-5.000241;0.027280;2.511376;-5.002917;0.009492;2.507359;-5.014973;0.009313;0.249996;-0.006494;0.228382;0.057542;0.017297;1.029431
4.72611;2.528918;-4.999900;0.027082;2.520293;-5.014883;0.004550;2.521557;-5.004490;0.004247;0.249999;-0.003968;0.258686;-0.095264;0.008675;1.308355
4.74173;2.541413;-4.999561;0.026936;2.534500;-5.004468;-0.000743;2.529214;-5.006207;0.011668;0.249999;-0.002922;0.258856;-0.099800;0.013891;0.874770
4.75829;2.553908;-4.999225;0.026387;2.544098;-5.006047;0.009903;2.535463;-5.009933;0.008309;0.249990;-0.010987;0.297684;-0.035306;0.021328;1.035787
4.77436;2.566403;-4.998895;0.026130;2.547872;-5.009809;0.011684;2.557545;-5.020182;0.001626;0.249998;-0.005134;0.248185;0.067511;0.023057;1.403987
4.79140;2.578899;-4.998568;0.026528;2.569831;-5.020157;0.002518;2.577735;-5.002252;-0.000883;0.249994;0.007965;0.245704;0.017842;0.003863;1.570515
4.80827;2.591394;-4.998237;0.026637;2.590292;-5.002247;0.001730;2.584562;-4.987105;0.004897;0.250000;0.002175;0.251139;0.052242;0.013062;1.245600
4.82579;2.603889;-4.997904;0.026023;2.597426;-4.987051;0.003397;2.599863;-4.992613;0.004131;0.249987;-0.012283;0.257293;-0.030000;0.006649;1.254316
4.84330;2.616385;-4.997579;0.025590;2.612958;-4.992581;0.000680;2.609192;-5.000212;0.000330;0.249994;-0.008650;0.261908;-0.069005;0.007660;1.447302
4.86251;2.628881;-4.997259;0.025576;2.620968;-5.000197;0.002224;2.628881;-5.014491;-0.010634;0.250000;-0.000289;0.235523;0.037887;0.017232;2.074690
4.87943;2.641375;-4.996939;0.026580;2.643481;-5.014661;-0.012593;2.638728;-4.996731;0.001044;0.249965;0.020095;0.292025;-0.039161;0.002655;1.463118
4.89670;2.653870;-4.996607;0.026435;2.652051;-4.996712;0.001843;2.643664;-4.990712;0.013572;0.249999;-0.002914;0.266466;0.015980;0.011787;0.736994
4.91346;2.666364;-4.996277;0.025384;2.657807;-4.990531;0.011990;2.660835;-4.995427;0.003259;0.249962;-0.021016;0.282892;-0.031631;0.005594;1.267649
4.93050;2.678860;-4.995959;0.025071;2.674278;-4.995388;0.002570;2.675889;-4.986470;0.018056;0.249997;-0.006257;0.268857;-0.013786;0.009944;0.401945
4.94870;2.691352;-4.995646;0.023638;2.686698;-4.986288;0.015506;2.686947;-4.997576;0.015324;0.249929;-0.028653;0.216222;-0.050989;0.004810;0.476367
4.96435;2.703847;-4.995351;0.022656;2.700721;-4.997358;0.016333;2.700674;-5.002458;0.016220;0.249966;-0.019646;0.275528;0.020179;0.007784;0.368760
4.97938;2.716343;-4.995067;0.021747;2.713725;-5.002210;0.021790;2.716521;-5.014021;0.015247;0.249971;-0.018181;0.261076;0.111402;0.018954;0.372432
4.99694;2.728839;-4.994796;0.021201;2.728959;-5.013826;0.016086;2.717614;-4.990305;0.022918;0.249990;-0.010928;0.248780;0.016784;0.012090;0.098390
5.01246;2.741332;-4.994531;0.019571;2.732143;-4.990004;0.018488;2.751856;-4.985362;0.013184;0.249908;-0.032599;0.290630;-0.088593;0.013958;0.365943
5.02849;2.753827;-4.994286;0.018389;2.765855;-4.985211;0.008355;2.766467;-4.992924;0.005382;0.249952;-0.023634;0.279993;-0.096582;0.012713;0.745235
5.04446;2.766324;-4.994056;0.017876;2.778913;-4.992872;0.003114;2.783908;-5.000460;0.017048;0.249991;-0.010260;0.248932;-0.045362;0.018713;0.047425
5.06401;2.778821;-4.993833;0.016866;2.794830;-5.000279;0.015963;2.783759;-4.999884;0.030075;0.249965;-0.020209;0.218478;-0.021706;0.007810;0.756842
5.08455;2.791313;-4.993622;0.015058;2.796070;-4.999528;0.027655;2.793048;-4.995550;0.030271;0.249887;-0.036153;0.246315;-0.048400;0.002593;0.871642
5.10210;2.803805;-4.993434;0.013121;2.807638;-4.995108;0.030356;2.796268;-5.000409;0.035816;0.249870;-0.038745;0.291950;0.001711;0.010269;1.300371
5.11863;2.816296;-4.993270;0.010983;2.809381;-4.999954;0.033617;2.820042;-4.999536;0.032077;0.249841;-0.042757;0.262415;-0.043995;0.007300;1.208628
5.13569;2.828789;-4.993133;0.009045;2.833185;-4.999151;0.026459;2.821315;-4.988047;0.035185;0.249870;-0.038748;0.262970;-0.112362;0.009040;1.497696
