contdir;contesq;veldir;velesq;disdir;diseq;tmp
28;30;5.73;6.14;0.57;0.61;480284
29;28;5.93;5.73;0.59;0.57;480396
30;30;6.14;6.14;0.61;0.61;480511
31;29;6.34;5.93;0.63;0.59;480624
29;30;5.93;6.14;0.59;0.61;480737
29;30;5.93;6.14;0.59;0.61;480854
31;29;6.34;5.93;0.63;0.59;480967
31;29;6.34;5.93;0.63;0.59;481080
36;26;7.36;5.32;0.74;0.53;481193
53;4;10.84;0.82;1.08;0.08;481305
26;46;5.32;9.41;0.53;0.94;481418
18;44;3.68;9;0.37;0.9;481530
17;44;3.48;9;0.35;0.9;481645
14;45;2.86;9.21;0.29;0.92;481757
18;44;3.68;9;0.37;0.9;481880
18;41;3.68;8.39;0.37;0.84;481993
19;41;3.89;8.39;0.39;0.84;482106
17;43;3.48;8.8;0.35;0.88;482221
17;41;3.48;8.39;0.35;0.84;482333
14;45;2.86;9.21;0.29;0.92;482445
2;55;0.41;11.25;0.04;1.13;482557
0;54;0;11.05;0;1.1;482669
0;54;0;11.05;0;1.1;482781
0;58;0;11.86;0;1.19;482901
4;52;0.82;10.64;0.08;1.06;483014
20;42;4.09;8.59;0.41;0.86;483127
15;43;3.07;8.8;0.31;0.88;483239
14;42;2.86;8.59;0.29;0.86;483351
14;42;2.86;8.59;0.29;0.86;483463
13;41;2.66;8.39;0.27;0.84;483575
13;41;2.66;8.39;0.27;0.84;483687
14;42;2.86;8.59;0.29;0.86;483799
15;45;3.07;9.21;0.31;0.92;483919
13;43;2.66;8.8;0.27;0.88;484034
14;43;2.86;8.8;0.29;0.88;484147
16;40;3.27;8.18;0.33;0.82;484259
26;31;5.32;6.34;0.53;0.63;484371
27;29;5.52;5.93;0.55;0.59;484483
27;30;5.52;6.14;0.55;0.61;484595
28;29;5.73;5.93;0.57;0.59;484707
28;31;5.73;6.34;0.57;0.63;484819
31;32;6.34;6.55;0.63;0.65;484940
29;29;5.93;5.93;0.59;0.59;485053
30;30;6.14;6.14;0.61;0.61;485166
29;30;5.93;6.14;0.59;0.61;485278
29;29;5.93;5.93;0.59;0.59;485390
28;29;5.73;5.93;0.57;0.59;485502
29;29;5.93;5.93;0.59;0.59;485615
30;30;6.14;6.14;0.61;0.61;485730
29;29;5.93;5.93;0.59;0.59;485842
30;30;6.14;6.14;0.61;0.61;485957
30;29;6.14;5.93;0.61;0.59;486070
30;30;6.14;6.14;0.61;0.61;486183
29;29;5.93;5.93;0.59;0.59;486295
35;36;7.16;7.36;0.72;0.74;486432
29;29;5.93;5.93;0.59;0.59;486544
29;30;5.93;6.14;0.59;0.61;486656
29;30;5.93;6.14;0.59;0.61;486768
31;30;6.34;6.14;0.63;0.61;486880
30;30;6.14;6.14;0.61;0.61;486995
30;30;6.14;6.14;0.61;0.61;487108
29;30;5.93;6.14;0.59;0.61;487221
30;29;6.14;5.93;0.61;0.59;487333
29;29;5.93;5.93;0.59;0.59;487445
30;30;6.14;6.14;0.61;0.61;487560
28;29;5.73;5.93;0.57;0.59;487672
27;28;5.52;5.73;0.55;0.57;487784
28;29;5.73;5.93;0.57;0.59;487896
38;26;7.77;5.32;0.78;0.53;488018
40;23;8.18;4.71;0.82;0.47;488131
30;29;6.14;5.93;0.61;0.59;488244
29;30;5.93;6.14;0.59;0.61;488356
30;29;6.14;5.93;0.61;0.59;488468
30;29;6.14;5.93;0.61;0.59;488580
30;28;6.14;5.73;0.61;0.57;488692
29;29;5.93;5.93;0.59;0.59;488804
30;29;6.14;5.93;0.61;0.59;488916
33;31;6.75;6.34;0.68;0.63;489038
30;29;6.14;5.93;0.61;0.59;489151
31;30;6.34;6.14;0.63;0.61;489266
30;28;6.14;5.73;0.61;0.57;489378
29;29;5.93;5.93;0.59;0.59;489490
29;29;5.93;5.93;0.59;0.59;489602
29;28;5.93;5.73;0.59;0.57;489714
29;28;5.93;5.73;0.59;0.57;489826
29;27;5.93;5.52;0.59;0.55;489938
30;29;6.14;5.93;0.61;0.59;490053
29;29;5.93;5.93;0.59;0.59;490166
31;29;6.34;5.93;0.63;0.59;490279
31;29;6.34;5.93;0.63;0.59;490391
30;30;6.14;6.14;0.61;0.61;490503
30;29;6.14;5.93;0.61;0.59;490615
30;29;6.14;5.93;0.61;0.59;490727
30;29;6.14;5.93;0.61;0.59;490839
30;29;6.14;5.93;0.61;0.59;490951
33;32;6.75;6.55;0.68;0.65;491078
30;30;6.14;6.14;0.61;0.61;491191
30;29;6.14;5.93;0.61;0.59;491304
30;28;6.14;5.73;0.61;0.57;491416
29;29;5.93;5.93;0.59;0.59;491528
29;29;5.93;5.93;0.59;0.59;491640
30;30;6.14;6.14;0.61;0.61;491752
30;29;6.14;5.93;0.61;0.59;491864
29;30;5.93;6.14;0.59;0.61;491976
31;29;6.34;5.93;0.63;0.59;492091
30;29;6.14;5.93;0.61;0.59;492204
30;30;6.14;6.14;0.61;0.61;492317
30;28;6.14;5.73;0.61;0.57;492429
30;29;6.14;5.93;0.61;0.59;492541
32;29;6.55;5.93;0.65;0.59;492653
30;30;6.14;6.14;0.61;0.61;492768
30;28;6.14;5.73;0.61;0.57;492880
29;28;5.93;5.73;0.59;0.57;492992
29;29;5.93;5.93;0.59;0.59;493107
29;28;5.93;5.73;0.59;0.57;493220
30;28;6.14;5.73;0.61;0.57;493332
27;28;5.52;5.73;0.55;0.57;493444
28;27;5.73;5.52;0.57;0.55;493556
28;27;5.73;5.52;0.57;0.55;493668
29;28;5.93;5.73;0.59;0.57;493780
29;28;5.93;5.73;0.59;0.57;493892
29;27;5.93;5.52;0.59;0.55;494004
30;29;6.14;5.93;0.61;0.59;494120
32;27;6.55;5.52;0.65;0.55;494233
29;27;5.93;5.52;0.59;0.55;494345
29;28;5.93;5.73;0.59;0.57;494457
30;29;6.14;5.93;0.61;0.59;494572
31;29;6.34;5.93;0.63;0.59;494684
30;30;6.14;6.14;0.61;0.61;494796
31;30;6.34;6.14;0.63;0.61;494908
32;31;6.55;6.34;0.65;0.63;495020
34;31;6.96;6.34;0.7;0.63;495135
34;31;6.96;6.34;0.7;0.63;495248
32;31;6.55;6.34;0.65;0.63;495360
31;30;6.34;6.14;0.63;0.61;495472
32;30;6.55;6.14;0.65;0.61;495584
31;32;6.34;6.55;0.63;0.65;495697
39;37;7.98;7.57;0.8;0.76;495835
31;31;6.34;6.34;0.63;0.63;495947
30;30;6.14;6.14;0.61;0.61;496059
31;30;6.34;6.14;0.63;0.61;496174
30;29;6.14;5.93;0.61;0.59;496289
28;28;5.73;5.73;0.57;0.57;496401
23;39;4.71;7.98;0.47;0.8;496513
7;56;1.43;11.46;0.14;1.15;496625
23;38;4.71;7.77;0.47;0.78;496737
12;49;2.45;10.02;0.25;1;496849
27;31;5.52;6.34;0.55;0.63;496961
28;28;5.73;5.73;0.57;0.57;497073
29;29;5.93;5.93;0.59;0.59;497188
21;39;4.3;7.98;0.43;0.8;497301
22;36;4.5;7.36;0.45;0.74;497413
9;47;1.84;9.61;0.18;0.96;497525
13;45;2.66;9.21;0.27;0.92;497637
1;54;0.2;11.05;0.02;1.1;497749
0;52;0;10.64;0;1.06;497861
0;54;0;11.05;0;1.1;497973
0;56;0;11.46;0;1.15;498088
0;60;0;12.27;0;1.23;498209
0;57;0;11.66;0;1.17;498322
1;56;0.2;11.46;0.02;1.15;498435
1;56;0.2;11.46;0.02;1.15;498547
0;56;0;11.46;0;1.15;498659
0;56;0;11.46;0;1.15;498771
0;55;0;11.25;0;1.13;498883
0;53;0;10.84;0;1.08;498995
0;54;0;11.05;0;1.1;499107
0;55;0;11.25;0;1.13;499222
0;56;0;11.46;0;1.15;499335
0;54;0;11.05;0;1.1;499447
0;53;0;10.84;0;1.08;499559
0;53;0;10.84;0;1.08;499671
0;55;0;11.25;0;1.13;499786
0;53;0;10.84;0;1.08;499898
0;53;0;10.84;0;1.08;500010
0;53;0;10.84;0;1.08;500122
0;55;0;11.25;0;1.13;500237
0;55;0;11.25;0;1.13;500350
0;56;0;11.46;0;1.15;500462
0;61;0;12.48;0;1.25;500584
0;55;0;11.25;0;1.13;500696
0;56;0;11.46;0;1.15;500808
0;55;0;11.25;0;1.13;500920
0;55;0;11.25;0;1.13;501032
0;54;0;11.05;0;1.1;501144
0;54;0;11.05;0;1.1;501259
0;54;0;11.05;0;1.1;501372
0;54;0;11.05;0;1.1;501484
0;54;0;11.05;0;1.1;501598
0;53;0;10.84;0;1.08;501710
0;53;0;10.84;0;1.08;501822
21;41;4.3;8.39;0.43;0.84;501934
49;23;10.02;4.71;1;0.47;502046
4;61;0.82;12.48;0.08;1.25;502158
54;22;11.05;4.5;1.1;0.45;502280
23;50;4.71;10.23;0.47;1.02;502393
25;43;5.11;8.8;0.51;0.88;502506
61;5;12.48;1.02;1.25;0.1;502618
51;5;10.43;1.02;1.04;0.1;502730
39;17;7.98;3.48;0.8;0.35;502842
39;18;7.98;3.68;0.8;0.37;502954
41;17;8.39;3.48;0.84;0.35;503066
40;17;8.18;3.48;0.82;0.35;503178
46;20;9.41;4.09;0.94;0.41;503301
38;20;7.77;4.09;0.78;0.41;503414
28;28;5.73;5.73;0.57;0.57;503526
32;24;6.55;4.91;0.65;0.49;503638
30;26;6.14;5.32;0.61;0.53;503750
27;27;5.52;5.52;0.55;0.55;503862
30;27;6.14;5.52;0.61;0.55;503974
28;26;5.73;5.32;0.57;0.53;504086
29;26;5.93;5.32;0.59;0.53;504198
31;29;6.34;5.93;0.63;0.59;504320
32;24;6.55;4.91;0.65;0.49;504433
39;15;7.98;3.07;0.8;0.31;504545
43;14;8.8;2.86;0.88;0.29;504657
32;25;6.55;5.11;0.65;0.51;504769
25;32;5.11;6.55;0.51;0.65;504881
14;42;2.86;8.59;0.29;0.86;504993
16;40;3.27;8.18;0.33;0.82;505107
22;47;4.5;9.61;0.45;0.96;505245
35;30;7.16;6.14;0.72;0.61;505363
30;29;6.14;5.93;0.61;0.59;505476
29;29;5.93;5.93;0.59;0.59;505589
28;29;5.73;5.93;0.57;0.59;505702
29;29;5.93;5.93;0.59;0.59;505815
28;29;5.73;5.93;0.57;0.59;505928
28;29;5.73;5.93;0.57;0.59;506041
30;29;6.14;5.93;0.61;0.59;506154
31;29;6.34;5.93;0.63;0.59;506267
29;31;5.93;6.34;0.59;0.63;506383
28;29;5.73;5.93;0.57;0.59;506496
29;29;5.93;5.93;0.59;0.59;506609
29;29;5.93;5.93;0.59;0.59;506722
30;30;6.14;6.14;0.61;0.61;506837
31;29;6.34;5.93;0.63;0.59;506950
30;28;6.14;5.73;0.61;0.57;507063
30;30;6.14;6.14;0.61;0.61;507176
32;29;6.55;5.93;0.65;0.59;507289
29;29;5.93;5.93;0.59;0.59;507405
29;30;5.93;6.14;0.59;0.61;507518
29;29;5.93;5.93;0.59;0.59;507631
29;29;5.93;5.93;0.59;0.59;507744
26;36;5.32;7.36;0.53;0.74;507857
30;29;6.14;5.93;0.61;0.59;507970
29;29;5.93;5.93;0.59;0.59;508083
27;37;5.52;7.57;0.55;0.76;508196
28;30;5.73;6.14;0.57;0.61;508309
31;31;6.34;6.34;0.63;0.63;508427
31;28;6.34;5.73;0.63;0.57;508540
33;27;6.75;5.52;0.68;0.55;508655
29;29;5.93;5.93;0.59;0.59;508768
30;29;6.14;5.93;0.61;0.59;508881
29;29;5.93;5.93;0.59;0.59;508994
29;29;5.93;5.93;0.59;0.59;509107
28;29;5.73;5.93;0.57;0.59;509220
29;29;5.93;5.93;0.59;0.59;509333
28;37;5.73;7.57;0.57;0.76;509455
28;33;5.73;6.75;0.57;0.68;509568
29;29;5.93;5.93;0.59;0.59;509681
36;27;7.36;5.52;0.74;0.55;509794
43;17;8.8;3.48;0.88;0.35;509907
41;20;8.39;4.09;0.84;0.41;510022
30;29;6.14;5.93;0.61;0.59;510135
18;42;3.68;8.59;0.37;0.86;510248
24;36;4.91;7.36;0.49;0.74;510363
36;32;7.36;6.55;0.74;0.65;510486
31;30;6.34;6.14;0.63;0.61;510599
29;28;5.93;5.73;0.59;0.57;510712
29;30;5.93;6.14;0.59;0.61;510825
30;29;6.14;5.93;0.61;0.59;510938
30;30;6.14;6.14;0.61;0.61;511055
30;29;6.14;5.93;0.61;0.59;511168
23;36;4.71;7.36;0.47;0.74;511281
21;38;4.3;7.77;0.43;0.78;511394
41;26;8.39;5.32;0.84;0.53;511517
34;28;6.96;5.73;0.7;0.57;511630
43;16;8.8;3.27;0.88;0.33;511743
42;17;8.59;3.48;0.86;0.35;511856
43;15;8.8;3.07;0.88;0.31;511969
44;16;9;3.27;0.9;0.33;512084
41;18;8.39;3.68;0.84;0.37;512197
46;16;9.41;3.27;0.94;0.33;512310
40;17;8.18;3.48;0.82;0.35;512423
45;18;9.21;3.68;0.92;0.37;512546
40;17;8.18;3.48;0.82;0.35;512659
41;18;8.39;3.68;0.84;0.37;512772
42;20;8.59;4.09;0.86;0.41;512885
30;28;6.14;5.73;0.61;0.57;512998
29;29;5.93;5.93;0.59;0.59;513111
30;29;6.14;5.93;0.61;0.59;513224
29;31;5.93;6.34;0.59;0.63;513337
31;28;6.34;5.73;0.63;0.57;513450
35;31;7.16;6.34;0.72;0.63;513572
27;33;5.52;6.75;0.55;0.68;513685
20;39;4.09;7.98;0.41;0.8;513800
30;28;6.14;5.73;0.61;0.57;513913
20;39;4.09;7.98;0.41;0.8;514026
17;41;3.48;8.39;0.35;0.84;514139
29;32;5.93;6.55;0.59;0.65;514252
36;24;7.36;4.91;0.74;0.49;514365
30;30;6.14;6.14;0.61;0.61;514478
29;30;5.93;6.14;0.59;0.61;514594
29;29;5.93;5.93;0.59;0.59;514707
31;40;6.34;8.18;0.63;0.82;514845
18;40;3.68;8.18;0.37;0.82;514958
31;30;6.34;6.14;0.63;0.61;515071
29;28;5.93;5.73;0.59;0.57;515184
29;29;5.93;5.93;0.59;0.59;515297
28;29;5.73;5.93;0.57;0.59;515410
28;30;5.73;6.14;0.57;0.61;515525
31;32;6.34;6.55;0.63;0.65;515643
30;30;6.14;6.14;0.61;0.61;515756
28;29;5.73;5.93;0.57;0.59;515869
28;29;5.73;5.93;0.57;0.59;515982
30;30;6.14;6.14;0.61;0.61;516095
27;28;5.52;5.73;0.55;0.57;516208
28;30;5.73;6.14;0.57;0.61;516321
29;29;5.93;5.93;0.59;0.59;516434
30;29;6.14;5.93;0.61;0.59;516547
30;30;6.14;6.14;0.61;0.61;516663
29;30;5.93;6.14;0.59;0.61;516776
34;25;6.96;5.11;0.7;0.51;516889
45;18;9.21;3.68;0.92;0.37;517002
33;27;6.75;5.52;0.68;0.55;517115
40;19;8.18;3.89;0.82;0.39;517230
38;20;7.77;4.09;0.78;0.41;517343
31;30;6.34;6.14;0.63;0.61;517456
28;29;5.73;5.93;0.57;0.59;517569
31;29;6.34;5.93;0.63;0.59;517685
30;29;6.14;5.93;0.61;0.59;517798
33;29;6.75;5.93;0.68;0.59;517911
30;28;6.14;5.73;0.61;0.57;518024
29;27;5.93;5.52;0.59;0.55;518137
29;28;5.93;5.73;0.59;0.57;518250
29;28;5.93;5.73;0.59;0.57;518363
30;29;6.14;5.93;0.61;0.59;518476
30;29;6.14;5.93;0.61;0.59;518589
30;29;6.14;5.93;0.61;0.59;518705
31;28;6.34;5.73;0.63;0.57;518818
31;29;6.34;5.93;0.63;0.59;518933
29;28;5.93;5.73;0.59;0.57;519046
29;28;5.93;5.73;0.59;0.57;519159
31;27;6.34;5.52;0.63;0.55;519272
23;38;4.71;7.77;0.47;0.78;519385
3;74;0.61;15.14;0.06;1.51;519523
0;53;0;10.84;0;1.08;519640
0;55;0;11.25;0;1.13;519762
0;51;0;10.43;0;1.04;519875
0;51;0;10.43;0;1.04;519988
0;52;0;10.64;0;1.06;520101
0;53;0;10.84;0;1.08;520214
0;53;0;10.84;0;1.08;520327
0;53;0;10.84;0;1.08;520440
0;54;0;11.05;0;1.1;520553
0;56;0;11.46;0;1.15;520668
0;56;0;11.46;0;1.15;520784
6;51;1.23;10.43;0.12;1.04;520897
16;41;3.27;8.39;0.33;0.84;521010
15;41;3.07;8.39;0.31;0.84;521123
14;44;2.86;9;0.29;0.9;521236
14;42;2.86;8.59;0.29;0.86;521349
14;42;2.86;8.59;0.29;0.86;521462
14;41;2.86;8.39;0.29;0.84;521575
12;41;2.45;8.39;0.25;0.84;521688
14;44;2.86;9;0.29;0.9;521809
13;42;2.66;8.59;0.27;0.86;521922
13;41;2.66;8.39;0.27;0.84;522035
13;40;2.66;8.18;0.27;0.82;522148
15;39;3.07;7.98;0.31;0.8;522261
26;30;5.32;6.14;0.53;0.61;522376
26;29;5.32;5.93;0.53;0.59;522489
27;28;5.52;5.73;0.55;0.57;522602
30;30;6.14;6.14;0.61;0.61;522715
47;22;9.61;4.5;0.96;0.45;522838
39;22;7.98;4.5;0.8;0.45;522951
43;18;8.8;3.68;0.88;0.37;523064
40;21;8.18;4.3;0.82;0.43;523177
30;29;6.14;5.93;0.61;0.59;523290
28;30;5.73;6.14;0.57;0.61;523403
30;29;6.14;5.93;0.61;0.59;523516
30;28;6.14;5.73;0.61;0.57;523629
31;29;6.34;5.93;0.63;0.59;523742
33;31;6.75;6.34;0.68;0.63;523865
30;28;6.14;5.73;0.61;0.57;523978
30;29;6.14;5.93;0.61;0.59;524093
30;29;6.14;5.93;0.61;0.59;524206
43;40;8.8;8.18;0.88;0.82;524371
31;28;6.34;5.73;0.63;0.57;524484
30;28;6.14;5.73;0.61;0.57;524597
31;29;6.34;5.93;0.63;0.59;524710
29;27;5.93;5.52;0.59;0.55;524823
20;45;4.09;9.21;0.41;0.92;524945
23;34;4.71;6.96;0.47;0.7;525058
31;30;6.34;6.14;0.63;0.61;525171
40;40;8.18;8.18;0.82;0.82;525327
30;30;6.14;6.14;0.61;0.61;525443
30;30;6.14;6.14;0.61;0.61;525557
33;30;6.75;6.14;0.68;0.61;525673
30;28;6.14;5.73;0.61;0.57;525787
32;33;6.55;6.75;0.65;0.68;525916
30;30;6.14;6.14;0.61;0.61;526032
30;29;6.14;5.93;0.61;0.59;526149
30;30;6.14;6.14;0.61;0.61;526266
30;30;6.14;6.14;0.61;0.61;526385
30;30;6.14;6.14;0.61;0.61;526504
28;29;5.73;5.93;0.57;0.59;526621
30;30;6.14;6.14;0.61;0.61;526740
30;29;6.14;5.93;0.61;0.59;526859
29;30;5.93;6.14;0.59;0.61;526979
28;29;5.73;5.93;0.57;0.59;527098
30;30;6.14;6.14;0.61;0.61;527217
28;28;5.73;5.73;0.57;0.57;527334
15;48;3.07;9.82;0.31;0.98;527453
1;56;0.2;11.46;0.02;1.15;527572
0;56;0;11.46;0;1.15;527689
0;57;0;11.66;0;1.17;527811
0;61;0;12.48;0;1.25;527939
0;58;0;11.86;0;1.19;528059
4;58;0.82;11.86;0.08;1.19;528189
15;47;3.07;9.61;0.31;0.96;528308
10;49;2.05;10.02;0.2;1;528427
15;44;3.07;9;0.31;0.9;528544
14;46;2.86;9.41;0.29;0.94;528668
14;44;2.86;9;0.29;0.9;528787
15;42;3.07;8.59;0.31;0.86;528904
15;47;3.07;9.61;0.31;0.96;529031
14;44;2.86;9;0.29;0.9;529151
15;40;3.07;8.18;0.31;0.82;529268
37;35;7.57;7.16;0.76;0.72;529404
28;31;5.73;6.34;0.57;0.63;529528
29;31;5.93;6.34;0.59;0.63;529650
28;28;5.73;5.73;0.57;0.57;529767
31;29;6.34;5.93;0.63;0.59;529886
34;32;6.96;6.55;0.7;0.65;530015
30;31;6.14;6.34;0.61;0.63;530133
27;36;5.52;7.36;0.55;0.74;530252
27;34;5.52;6.96;0.55;0.7;530371
24;36;4.91;7.36;0.49;0.74;530488
29;31;5.93;6.34;0.59;0.63;530607
31;32;6.34;6.55;0.63;0.65;530735
36;26;7.36;5.32;0.74;0.53;530852
50;16;10.23;3.27;1.02;0.33;530971
51;17;10.43;3.48;1.04;0.35;531100
46;16;9.41;3.27;0.94;0.33;531218
48;19;9.82;3.89;0.98;0.39;531337
34;27;6.96;5.52;0.7;0.55;531459
30;31;6.14;6.34;0.61;0.63;531578
29;30;5.93;6.14;0.59;0.61;531695
31;29;6.34;5.93;0.63;0.59;531814
37;30;7.57;6.14;0.76;0.61;531933
33;31;6.75;6.34;0.68;0.63;532059
30;29;6.14;5.93;0.61;0.59;532178
31;29;6.34;5.93;0.63;0.59;532297
22;38;4.5;7.77;0.45;0.78;532414
21;39;4.3;7.98;0.43;0.8;532533
29;33;5.93;6.75;0.59;0.68;532652
17;44;3.48;9;0.35;0.9;532769
27;37;5.52;7.57;0.55;0.76;532888
44;18;9;3.68;0.9;0.37;533007
21;43;4.3;8.8;0.43;0.88;533133
23;47;4.71;9.61;0.47;0.96;533268
28;32;5.73;6.55;0.57;0.65;533387
30;31;6.14;6.34;0.61;0.63;533506
31;29;6.34;5.93;0.63;0.59;533623
29;31;5.93;6.34;0.59;0.63;533742
30;30;6.14;6.14;0.61;0.61;533861
29;30;5.93;6.14;0.59;0.61;533978
31;33;6.34;6.75;0.63;0.68;534107
31;31;6.34;6.34;0.63;0.63;534227
30;30;6.14;6.14;0.61;0.61;534347
31;31;6.34;6.34;0.63;0.63;534466
30;31;6.14;6.34;0.61;0.63;534585
30;30;6.14;6.14;0.61;0.61;534702
28;30;5.73;6.14;0.57;0.61;534821
24;38;4.91;7.77;0.49;0.78;534940
10;54;2.05;11.05;0.2;1.1;535062
59;21;12.07;4.3;1.21;0.43;535189
46;20;9.41;4.09;0.94;0.41;535308
35;25;7.16;5.11;0.72;0.51;535427
29;31;5.93;6.34;0.59;0.63;535544
30;30;6.14;6.14;0.61;0.61;535663
34;32;6.96;6.55;0.7;0.65;535795
30;29;6.14;5.93;0.61;0.59;535912
32;30;6.55;6.14;0.65;0.61;536031
35;32;7.16;6.55;0.72;0.65;536160
32;30;6.55;6.14;0.65;0.61;536278
32;29;6.55;5.93;0.65;0.59;536397
31;29;6.34;5.93;0.63;0.59;536516
38;23;7.77;4.71;0.78;0.47;536633
39;24;7.98;4.91;0.8;0.49;536752
31;31;6.34;6.34;0.63;0.63;536874
30;29;6.14;5.93;0.61;0.59;536993
29;29;5.93;5.93;0.59;0.59;537110
31;30;6.34;6.14;0.63;0.61;537231
32;30;6.55;6.14;0.65;0.61;537351
32;29;6.55;5.93;0.65;0.59;537468
31;30;6.34;6.14;0.63;0.61;537587
32;30;6.55;6.14;0.65;0.61;537706
30;29;6.14;5.93;0.61;0.59;537823
30;30;6.14;6.14;0.61;0.61;537942
27;41;5.52;8.39;0.55;0.84;538066
54;29;11.05;5.93;1.1;0.59;538193
60;10;12.27;2.05;1.23;0.2;538325
31;29;6.34;5.93;0.63;0.59;538444
29;30;5.93;6.14;0.59;0.61;538561
30;30;6.14;6.14;0.61;0.61;538683
31;30;6.34;6.14;0.63;0.61;538802
33;29;6.75;5.93;0.68;0.59;538921
31;29;6.34;5.93;0.63;0.59;539038
30;30;6.14;6.14;0.61;0.61;539157
35;31;7.16;6.34;0.72;0.63;539286
36;34;7.36;6.96;0.74;0.7;539422
37;32;7.57;6.55;0.76;0.65;539546
31;29;6.34;5.93;0.63;0.59;539665
30;30;6.14;6.14;0.61;0.61;539782
30;29;6.14;5.93;0.61;0.59;539901
31;30;6.34;6.14;0.63;0.61;540021
31;29;6.34;5.93;0.63;0.59;540139
29;27;5.93;5.52;0.59;0.55;540249
29;28;5.93;5.73;0.59;0.57;540362
30;29;6.14;5.93;0.61;0.59;540477
30;28;6.14;5.73;0.61;0.57;540590
32;27;6.55;5.52;0.65;0.55;540702
29;28;5.93;5.73;0.59;0.57;540814
30;27;6.14;5.52;0.61;0.55;540926
30;27;6.14;5.52;0.61;0.55;541038
31;27;6.34;5.52;0.63;0.55;541150
30;28;6.14;5.73;0.61;0.57;541266
32;28;6.55;5.73;0.65;0.57;541379
32;28;6.55;5.73;0.65;0.57;541492
31;27;6.34;5.52;0.63;0.55;541604
29;27;5.93;5.52;0.59;0.55;541716
29;28;5.93;5.73;0.59;0.57;541828
29;27;5.93;5.52;0.59;0.55;541940
29;28;5.93;5.73;0.59;0.57;542052
32;28;6.55;5.73;0.65;0.57;542167
30;28;6.14;5.73;0.61;0.57;542282
28;28;5.73;5.73;0.57;0.57;542395
29;28;5.93;5.73;0.59;0.57;542508
29;27;5.93;5.52;0.59;0.55;542620
29;28;5.93;5.73;0.59;0.57;542732
30;27;6.14;5.52;0.61;0.55;542844
28;28;5.73;5.73;0.57;0.57;542956
28;27;5.73;5.52;0.57;0.55;543068
31;29;6.34;5.93;0.63;0.59;543180
30;28;6.14;5.73;0.61;0.57;543295
29;29;5.93;5.93;0.59;0.59;543408
29;28;5.93;5.73;0.59;0.57;543521
29;28;5.93;5.73;0.59;0.57;543633
31;27;6.34;5.52;0.63;0.55;543745
29;29;5.93;5.93;0.59;0.59;543860
29;27;5.93;5.52;0.59;0.55;543972
33;31;6.75;6.34;0.68;0.63;544099
24;35;4.91;7.16;0.49;0.72;544211
13;50;2.66;10.23;0.27;1.02;544332
19;38;3.89;7.77;0.39;0.78;544445
27;28;5.52;5.73;0.55;0.57;544558
28;29;5.73;5.93;0.57;0.59;544671
28;28;5.73;5.73;0.57;0.57;544783
14;47;2.86;9.61;0.29;0.96;544896
18;38;3.68;7.77;0.37;0.78;545008
28;28;5.73;5.73;0.57;0.57;545120
27;29;5.52;5.93;0.55;0.59;545232
30;31;6.14;6.34;0.61;0.63;545354
29;30;5.93;6.14;0.59;0.61;545467
24;34;4.91;6.96;0.49;0.7;545582
17;40;3.48;8.18;0.35;0.82;545694
20;38;4.09;7.77;0.41;0.78;545806
30;29;6.14;5.93;0.61;0.59;545918
30;29;6.14;5.93;0.61;0.59;546030
28;29;5.73;5.93;0.57;0.59;546142
28;29;5.73;5.93;0.57;0.59;546254
29;29;5.93;5.93;0.59;0.59;546369
30;29;6.14;5.93;0.61;0.59;546482
30;29;6.14;5.93;0.61;0.59;546595
28;29;5.73;5.93;0.57;0.59;546707
27;28;5.52;5.73;0.55;0.57;546819
27;29;5.52;5.93;0.55;0.59;546931
27;27;5.52;5.52;0.55;0.55;547043
28;27;5.73;5.52;0.57;0.55;547155
32;29;6.55;5.93;0.65;0.59;547270
28;28;5.73;5.73;0.57;0.57;547385
29;29;5.93;5.93;0.59;0.59;547498
30;29;6.14;5.93;0.61;0.59;547611
30;28;6.14;5.73;0.61;0.57;547723
28;28;5.73;5.73;0.57;0.57;547835
29;28;5.93;5.73;0.59;0.57;547947
29;27;5.93;5.52;0.59;0.55;548059
29;29;5.93;5.93;0.59;0.59;548171
51;17;10.43;3.48;1.04;0.35;548283
51;16;10.43;3.27;1.04;0.33;548405
52;7;10.64;1.43;1.06;0.14;548518
48;11;9.82;2.25;0.98;0.23;548631
41;15;8.39;3.07;0.84;0.31;548743
60;13;12.27;2.66;1.23;0.27;548881
54;0;11.05;0;1.1;0;548996
49;4;10.02;0.82;1;0.08;549108
43;14;8.8;2.86;0.88;0.29;549220
50;7;10.23;1.43;1.02;0.14;549332
44;12;9;2.45;0.9;0.25;549447
54;2;11.05;0.41;1.1;0.04;549560
52;0;10.64;0;1.06;0;549673
47;8;9.61;1.64;0.96;0.16;549785
51;5;10.43;1.02;1.04;0.1;549897
41;12;8.39;2.45;0.84;0.25;550009
42;16;8.59;3.27;0.86;0.33;550121
41;16;8.39;3.27;0.84;0.33;550233
40;18;8.18;3.68;0.82;0.37;550345
42;17;8.59;3.48;0.86;0.35;550466
41;18;8.39;3.68;0.84;0.37;550579
40;17;8.18;3.48;0.82;0.35;550694
41;17;8.39;3.48;0.84;0.35;550806
43;16;8.8;3.27;0.88;0.33;550918
37;18;7.57;3.68;0.76;0.37;551030
18;40;3.68;8.18;0.37;0.82;551142
24;31;4.91;6.34;0.49;0.63;551254
32;27;6.55;5.52;0.65;0.55;551366
