timestamp,anchor_id,range,sigma
28.1,3,5.5164,0.03
28.12,0,12.2779,0.03
28.12,1,12.7708,0.03
28.12,2,6.6063,0.03
28.12,3,5.55,0.03
28.14,0,12.2701,0.03
28.14,1,12.8617,0.03
28.14,2,6.6915,0.03
28.14,3,5.5418,0.03
28.16,0,12.2911,0.03
28.16,1,12.827,0.03
28.16,2,6.6592,0.03
28.16,3,5.4986,0.03
28.18,0,12.2685,0.03
28.18,1,12.8155,0.03
28.18,2,6.7042,0.03
28.18,3,5.4995,0.03
28.2,0,12.2499,0.03
28.2,1,12.872,0.03
28.2,2,6.7144,0.03
28.2,3,5.4178,0.03
28.22,0,12.1998,0.03
28.22,1,12.8707,0.03
28.22,2,6.7738,0.03
28.22,3,5.4404,0.03
28.24,0,12.2176,0.03
28.24,1,12.8719,0.03
28.24,2,6.7444,0.03
28.24,3,5.4569,0.03
28.26,0,12.222,0.03
28.26,1,12.8864,0.03
28.26,2,6.7577,0.03
28.26,3,5.3807,0.03
28.28,0,12.176,0.03
28.28,1,12.8874,0.03
28.28,2,6.8109,0.03
28.28,3,5.3751,0.03
28.3,0,12.2237,0.03
28.3,1,12.8784,0.03
28.3,2,6.839,0.03
28.3,3,5.3552,0.03
28.32,0,12.2122,0.03
28.32,1,12.8874,0.03
28.32,2,6.7916,0.03
28.32,3,5.3542,0.03
28.34,0,12.2059,0.03
28.34,1,12.9217,0.03
28.34,2,6.8888,0.03
28.34,3,5.3405,0.03
28.36,0,12.2201,0.03
28.36,1,12.9091,0.03
28.36,2,6.8739,0.03
28.36,3,5.2943,0.03
28.38,0,12.1682,0.03
28.38,1,12.9271,0.03
28.38,2,6.8403,0.03
28.38,3,5.2927,0.03
28.4,0,12.1622,0.03
28.4,1,12.9568,0.03
28.4,2,6.8892,0.03
28.4,3,5.3077,0.03
28.42,0,12.1711,0.03
28.42,1,12.936,0.03
28.42,2,6.9052,0.03
28.42,3,5.2674,0.03
28.44,0,12.1485,0.03
28.44,1,12.9215,0.03
28.44,2,6.8856,0.03
28.44,3,5.2476,0.03
28.46,0,12.1433,0.03
28.46,1,12.9817,0.03
28.46,2,6.9327,0.03
28.46,3,5.2085,0.03
28.48,0,12.1437,0.03
28.48,1,12.9884,0.03
28.48,2,6.9449,0.03
28.48,3,5.2045,0.03
28.5,0,12.1184,0.03
28.5,1,12.9877,0.03
28.5,2,6.9979,0.03
28.5,3,5.1881,0.03
28.52,0,12.1398,0.03
28.52,1,12.9987,0.03
28.52,2,7.0148,0.03
28.52,3,5.1914,0.03
28.54,0,12.1032,0.03
28.54,1,12.9953,0.03
28.54,2,7.028,0.03
28.54,3,5.1516,0.03
28.56,0,12.1091,0.03
28.56,1,13.0062,0.03
28.56,2,7.0439,0.03
28.56,3,5.1569,0.03
28.58,0,12.1127,0.03
28.58,1,13.0401,0.03
28.58,2,7.0377,0.03
28.58,3,5.0934,0.03
28.6,0,12.0621,0.03
28.6,1,13.0317,0.03
28.6,2,7.0839,0.03
28.6,3,5.108,0.03
28.62,0,12.0817,0.03
28.62,1,13.0303,0.03
28.62,2,7.1017,0.03
28.62,3,5.0639,0.03
28.64,0,12.0783,0.03
28.64,1,13.0648,0.03
28.64,2,7.1243,0.03
28.64,3,5.0416,0.03
28.66,0,12.0571,0.03
28.66,1,13.0711,0.03
28.66,2,7.12,0.03
28.66,3,5.0652,0.03
28.68,0,12.0716,0.03
28.68,1,13.0785,0.03
28.68,2,7.0855,0.03
28.68,3,4.9901,0.03
28.7,0,12.0599,0.03
28.7,1,13.051,0.03
28.7,2,7.1753,0.03
28.7,3,5.0139,0.03
28.72,0,12.064,0.03
28.72,1,13.1078,0.03
28.72,2,7.1901,0.03
28.72,3,4.9871,0.03
28.74,0,12.0509,0.03
28.74,1,13.111,0.03
28.74,2,7.1848,0.03
28.74,3,4.982,0.03
28.76,0,12.0372,0.03
28.76,1,13.1306,0.03
28.76,2,7.2036,0.03
28.76,3,4.9617,0.03
28.78,0,12.0239,0.03
28.78,1,13.1512,0.03
28.78,2,7.2196,0.03
28.78,3,4.8939,0.03
28.8,0,12.0233,0.03
28.8,1,13.1719,0.03
28.8,2,7.2391,0.03
28.8,3,4.9252,0.03
28.82,0,12.015,0.03
28.82,1,13.1506,0.03
28.82,2,7.2874,0.03
28.82,3,4.889,0.03
28.84,0,11.9634,0.03
28.84,1,13.1376,0.03
28.84,2,7.2844,0.03
28.84,3,4.8983,0.03
28.86,0,12.0177,0.03
28.86,1,13.1814,0.03
28.86,2,7.3407,0.03
28.86,3,4.8608,0.03
28.88,0,11.9531,0.03
28.88,1,13.197,0.03
28.88,2,7.3022,0.03
28.88,3,4.8505,0.03
28.9,0,11.9412,0.03
28.9,1,13.1636,0.03
28.9,2,7.3701,0.03
28.9,3,4.8465,0.03
28.92,0,11.9324,0.03
28.92,1,13.1896,0.03
28.92,2,7.3308,0.03
28.92,3,4.8448,0.03
28.94,0,11.9614,0.03
28.94,1,13.1924,0.03
28.94,2,7.3957,0.03
28.94,3,4.771,0.03
28.96,0,11.961,0.03
28.96,1,13.2292,0.03
28.96,2,7.3931,0.03
28.96,3,4.7389,0.03
28.98,0,11.9319,0.03
28.98,1,13.2498,0.03
28.98,2,7.4185,0.03
28.98,3,4.7345,0.03
29.0,0,11.9067,0.03
29.0,1,13.2151,0.03
29.0,2,7.4453,0.03
29.0,3,4.7072,0.03
29.02,0,11.9341,0.03
29.02,1,13.2253,0.03
29.02,2,7.4246,0.03
29.02,3,4.7215,0.03
29.04,0,11.921,0.03
29.04,1,13.2587,0.03
29.04,2,7.463,0.03
29.04,3,4.7122,0.03
29.06,0,11.9302,0.03
29.06,1,13.2691,0.03
29.06,2,7.4675,0.03
29.06,3,4.7017,0.03
29.08,0,11.9079,0.03
29.08,1,13.316,0.03
29.08,2,7.4896,0.03
29.08,3,4.724,0.03
29.1,0,11.9281,0.03
29.1,1,13.257,0.03
29.1,2,7.51,0.03
29.1,3,4.6431,0.03
29.12,0,11.9209,0.03
29.12,1,13.3065,0.03
29.12,2,7.5714,0.03
29.12,3,4.6656,0.03
29.14,0,11.9169,0.03
29.14,1,13.3336,0.03
29.14,2,7.5508,0.03
29.14,3,4.64,0.03
29.16,0,11.8708,0.03
29.16,1,13.3452,0.03
29.16,2,7.5678,0.03
29.16,3,4.6058,0.03
29.18,0,11.8448,0.03
29.18,1,13.3373,0.03
29.18,2,7.5784,0.03
29.18,3,4.564,0.03
29.2,0,11.8584,0.03
29.2,1,13.3624,0.03
29.2,2,7.6362,0.03
29.2,3,4.5638,0.03
29.22,0,11.8447,0.03
29.22,1,13.3345,0.03
29.22,2,7.6615,0.03
29.22,3,4.5808,0.03
29.24,0,11.8152,0.03
29.24,1,13.3236,0.03
29.24,2,7.6756,0.03
29.24,3,4.5523,0.03
29.26,0,11.8626,0.03
29.26,1,13.3295,0.03
29.26,2,7.6517,0.03
29.26,3,4.5216,0.03
29.28,0,11.8669,0.03
29.28,1,13.3963,0.03
29.28,2,7.6936,0.03
29.28,3,4.4778,0.03
29.3,0,11.8384,0.03
29.3,1,13.3858,0.03
29.3,2,7.7028,0.03
29.3,3,4.4844,0.03
29.32,0,11.8481,0.03
29.32,1,13.418,0.03
29.32,2,7.7125,0.03
29.32,3,4.4615,0.03
29.34,0,11.8296,0.03
29.34,1,13.4418,0.03
29.34,2,7.723,0.03
29.34,3,4.4375,0.03
29.36,0,11.8079,0.03
29.36,1,13.413,0.03
29.36,2,7.7442,0.03
29.36,3,4.424,0.03
29.38,0,11.7934,0.03
29.38,1,13.4116,0.03
29.38,2,7.7823,0.03
29.38,3,4.4179,0.03
29.4,0,11.8486,0.03
29.4,1,13.4328,0.03
29.4,2,7.7882,0.03
29.4,3,4.371,0.03
29.42,0,11.8059,0.03
29.42,1,13.434,0.03
29.42,2,7.7935,0.03
29.42,3,4.3625,0.03
29.44,0,11.8027,0.03
29.44,1,13.4809,0.03
29.44,2,7.843,0.03
29.44,3,4.3552,0.03
29.46,0,11.7688,0.03
29.46,1,13.49,0.03
29.46,2,7.8424,0.03
29.46,3,4.3019,0.03
29.48,0,11.761,0.03
29.48,1,13.4743,0.03
29.48,2,7.867,0.03
29.48,3,4.3166,0.03
29.5,0,11.7817,0.03
29.5,1,13.4471,0.03
29.5,2,7.915,0.03
29.5,3,4.2808,0.03
29.52,0,11.7503,0.03
29.52,1,13.4821,0.03
29.52,2,7.8762,0.03
29.52,3,4.2735,0.03
29.54,0,11.7556,0.03
29.54,1,13.5158,0.03
29.54,2,7.9579,0.03
29.54,3,4.277,0.03
29.56,0,11.7564,0.03
29.56,1,13.5515,0.03
29.56,2,7.9213,0.03
29.56,3,4.2431,0.03
29.58,0,11.7726,0.03
29.58,1,13.5059,0.03
29.58,2,7.9561,0.03
29.58,3,4.2425,0.03
29.6,0,11.7379,0.03
29.6,1,13.5293,0.03
29.6,2,7.9906,0.03
29.6,3,4.2088,0.03
29.62,0,11.7424,0.03
29.62,1,13.541,0.03
29.62,2,7.9662,0.03
29.62,3,4.1689,0.03
29.64,0,11.7333,0.03
29.64,1,13.5896,0.03
29.64,2,7.9955,0.03
29.64,3,4.2106,0.03
29.66,0,11.7328,0.03
29.66,1,13.6098,0.03
29.66,2,8.015,0.03
29.66,3,4.1836,0.03
29.68,0,11.7187,0.03
29.68,1,13.6005,0.03
29.68,2,8.038,0.03
29.68,3,4.1167,0.03
29.7,0,11.7112,0.03
29.7,1,13.6145,0.03
29.7,2,8.103,0.03
29.7,3,4.1607,0.03
29.72,0,11.7307,0.03
29.72,1,13.6012,0.03
29.72,2,8.0647,0.03
29.72,3,4.1043,0.03
29.74,0,11.7034,0.03
29.74,1,13.6019,0.03
29.74,2,8.0876,0.03
29.74,3,4.0508,0.03
29.76,0,11.7115,0.03
29.76,1,13.6333,0.03
29.76,2,8.0924,0.03
29.76,3,4.0361,0.03
29.78,0,11.6898,0.03
29.78,1,13.6165,0.03
29.78,2,8.1167,0.03
29.78,3,4.0801,0.03
29.8,0,11.6946,0.03
29.8,1,13.6578,0.03
29.8,2,8.1705,0.03
29.8,3,4.0293,0.03
29.82,0,11.6827,0.03
29.82,1,13.6492,0.03
29.82,2,8.1669,0.03
29.82,3,4.021,0.03
29.84,0,11.6518,0.03
29.84,1,13.6815,0.03
29.84,2,8.1808,0.03
29.84,3,4.0131,0.03
29.86,0,11.6438,0.03
29.86,1,13.6521,0.03
29.86,2,8.1948,0.03
29.86,3,3.9832,0.03
29.88,0,11.6545,0.03
29.88,1,13.7018,0.03
29.88,2,8.2225,0.03
29.88,3,3.9666,0.03
29.9,0,11.6117,0.03
29.9,1,13.7558,0.03
29.9,2,8.2574,0.03
29.9,3,3.9593,0.03
29.92,0,11.6283,0.03
29.92,1,13.7015,0.03
29.92,2,8.285,0.03
29.92,3,3.9026,0.03
29.94,0,11.6387,0.03
29.94,1,13.7545,0.03
29.94,2,8.2911,0.03
29.94,3,3.8701,0.03
29.96,0,11.6208,0.03
29.96,1,13.7065,0.03
29.96,2,8.3428,0.03
29.96,3,3.8805,0.03
29.98,0,11.6286,0.03
29.98,1,13.7773,0.03
29.98,2,8.3268,0.03
29.98,3,3.8491,0.03
30.0,0,11.6249,0.03
30.0,1,13.7745,0.03
30.0,2,8.3259,0.03
30.0,3,3.9074,0.03
30.02,0,11.5979,0.03
30.02,1,13.7458,0.03
30.02,2,8.3078,0.03
30.02,3,3.8213,0.03
30.04,0,11.6225,0.03
30.04,1,13.7675,0.03
30.04,2,8.3804,0.03
30.04,3,3.7887,0.03
30.06,0,11.5857,0.03
30.06,1,13.8096,0.03
30.06,2,8.4007,0.03
30.06,3,3.8092,0.03
30.08,0,11.5913,0.03
30.08,1,13.8259,0.03
30.08,2,8.4302,0.03
30.08,3,3.8105,0.03
30.1,0,11.609,0.03
30.1,1,13.8258,0.03
30.1,2,8.4502,0.03
30.1,3,3.7909,0.03
30.12,0,11.5894,0.03
30.12,1,13.8584,0.03
30.12,2,8.4217,0.03
30.12,3,3.7567,0.03
30.14,0,11.6,0.03
30.14,1,13.8376,0.03
30.14,2,8.49,0.03
30.14,3,3.7482,0.03
30.16,0,11.549,0.03
30.16,1,13.8321,0.03
30.16,2,8.4528,0.03
30.16,3,3.7293,0.03
30.18,0,11.5786,0.03
30.18,1,13.8367,0.03
30.18,2,8.4557,0.03
30.18,3,3.7444,0.03
30.2,0,11.5529,0.03
30.2,1,13.8378,0.03
30.2,2,8.5312,0.03
30.2,3,3.6321,0.03
30.22,0,11.5394,0.03
30.22,1,13.8612,0.03
30.22,2,8.5343,0.03
30.22,3,3.6441,0.03
30.24,0,11.5752,0.03
30.24,1,13.8625,0.03
30.24,2,8.5413,0.03
30.24,3,3.6497,0.03
30.26,0,11.5152,0.03
30.26,1,13.8934,0.03
30.26,2,8.5748,0.03
30.26,3,3.6664,0.03
30.28,0,11.5551,0.03
30.28,1,13.9073,0.03
30.28,2,8.5722,0.03
30.28,3,3.6111,0.03
30.3,0,11.5283,0.03
30.3,1,13.9562,0.03
30.3,2,8.6122,0.03
30.3,3,3.601,0.03
30.32,0,11.5308,0.03
30.32,1,13.9359,0.03
30.32,2,8.6527,0.03
30.32,3,3.5582,0.03
30.34,0,11.5159,0.03
30.34,1,13.9556,0.03
30.34,2,8.6823,0.03
30.34,3,3.5963,0.03
30.36,0,11.5241,0.03
30.36,1,13.9631,0.03
30.36,2,8.7017,0.03
30.36,3,3.532,0.03
30.38,0,11.4936,0.03
30.38,1,13.9658,0.03
30.38,2,8.6727,0.03
30.38,3,3.5333,0.03
30.4,0,11.527,0.03
30.4,1,13.9631,0.03
30.4,2,8.7047,0.03
30.4,3,3.5032,0.03
30.42,0,11.4922,0.03
30.42,1,13.9969,0.03
30.42,2,8.7305,0.03
30.42,3,3.4997,0.03
30.44,0,11.4733,0.03
30.44,1,14.0033,0.03
30.44,2,8.7433,0.03
30.44,3,3.4907,0.03
30.46,0,11.499,0.03
30.46,1,14.0321,0.03
30.46,2,8.7256,0.03
30.46,3,3.4146,0.03
30.48,0,11.5248,0.03
30.48,1,14.0342,0.03
30.48,2,8.7581,0.03
30.48,3,3.4223,0.03
30.5,0,11.4623,0.03
30.5,1,14.032,0.03
30.5,2,8.7438,0.03
30.5,3,3.4119,0.03
30.52,0,11.4658,0.03
30.52,1,14.0399,0.03
30.52,2,8.8166,0.03
30.52,3,3.4242,0.03
30.54,0,11.4569,0.03
30.54,1,14.0879,0.03
30.54,2,8.8323,0.03
30.54,3,3.3737,0.03
30.56,0,11.4707,0.03
30.56,1,14.0971,0.03
30.56,2,8.8424,0.03
30.56,3,3.3136,0.03
30.58,0,11.4626,0.03
30.58,1,14.1162,0.03
30.58,2,8.8765,0.03
30.58,3,3.3808,0.03
30.6,0,11.4464,0.03
30.6,1,14.1008,0.03
30.6,2,8.8786,0.03
30.6,3,3.3354,0.03
30.62,0,11.442,0.03
30.62,1,14.1284,0.03
30.62,2,8.8875,0.03
30.62,3,3.339,0.03
30.64,0,11.4577,0.03
30.64,1,14.1235,0.03
30.64,2,8.9157,0.03
30.64,3,3.2789,0.03
30.66,0,11.4319,0.03
30.66,1,14.1489,0.03
30.66,2,8.9314,0.03
30.66,3,3.3165,0.03
30.68,0,11.3951,0.03
30.68,1,14.1592,0.03
30.68,2,8.9479,0.03
30.68,3,3.2587,0.03
30.7,0,11.4367,0.03
30.7,1,14.1635,0.03
30.7,2,8.9581,0.03
30.7,3,3.2524,0.03
30.72,0,11.4065,0.03
30.72,1,14.1798,0.03
30.72,2,8.9752,0.03
30.72,3,3.233,0.03
30.74,0,11.4165,0.03
30.74,1,14.1892,0.03
30.74,2,9.0014,0.03
30.74,3,3.2233,0.03
30.76,0,11.4025,0.03
30.76,1,14.1927,0.03
30.76,2,9.0112,0.03
30.76,3,3.1854,0.03
30.78,0,11.449,0.03
30.78,1,14.2083,0.03
30.78,2,9.0315,0.03
30.78,3,3.1746,0.03
30.8,0,11.4008,0.03
30.8,1,14.2117,0.03
30.8,2,9.0543,0.03
30.8,3,3.1572,0.03
30.82,0,11.4244,0.03
30.82,1,14.1982,0.03
30.82,2,9.0555,0.03
30.82,3,3.1669,0.03
30.84,0,11.3926,0.03
30.84,1,14.2249,0.03
30.84,2,9.1211,0.03
30.84,3,3.1551,0.03
30.86,0,11.3781,0.03
30.86,1,14.218,0.03
30.86,2,9.1111,0.03
30.86,3,3.1066,0.03
30.88,0,11.3498,0.03
30.88,1,14.2712,0.03
30.88,2,9.1049,0.03
30.88,3,3.0965,0.03
30.9,0,11.3843,0.03
30.9,1,14.2657,0.03
30.9,2,9.1459,0.03
30.9,3,3.0558,0.03
30.92,0,11.3458,0.03
30.92,1,14.2892,0.03
30.92,2,9.1541,0.03
30.92,3,3.0441,0.03
30.94,0,11.3613,0.03
30.94,1,14.2949,0.03
30.94,2,9.1704,0.03
30.94,3,3.0324,0.03
30.96,0,11.3531,0.03
30.96,1,14.2966,0.03
30.96,2,9.2146,0.03
30.96,3,3.0352,0.03
30.98,0,11.3711,0.03
30.98,1,14.3076,0.03
30.98,2,9.2373,0.03
30.98,3,2.9674,0.03
31.0,0,11.3655,0.03
31.0,1,14.3168,0.03
31.0,2,9.2387,0.03
31.0,3,3.0294,0.03
31.02,0,11.3258,0.03
31.02,1,14.3445,0.03
31.02,2,9.2265,0.03
31.02,3,2.9485,0.03
31.04,0,11.3293,0.03
31.04,1,14.3549,0.03
31.04,2,9.2414,0.03
31.04,3,2.957,0.03
31.06,0,11.3431,0.03
31.06,1,14.3554,0.03
31.06,2,9.2838,0.03
31.06,3,2.9425,0.03
31.08,0,11.3177,0.03
31.08,1,14.3668,0.03
31.08,2,9.2654,0.03
31.08,3,2.9022,0.03
31.1,0,11.3112,0.03
31.1,1,14.3962,0.03
31.1,2,9.3118,0.03
31.1,3,2.9017,0.03
31.12,0,11.3292,0.03
31.12,1,14.3894,0.03
31.12,2,9.3723,0.03
31.12,3,2.872,0.03
31.14,0,11.3108,0.03
31.14,1,14.4124,0.03
31.14,2,9.3572,0.03
31.14,3,2.8369,0.03
31.16,0,11.2921,0.03
31.16,1,14.3934,0.03
31.16,2,9.3806,0.03
31.16,3,2.8266,0.03
31.18,0,11.3423,0.03
31.18,1,14.4588,0.03
31.18,2,9.3942,0.03
31.18,3,2.8117,0.03
31.2,0,11.3141,0.03
31.2,1,14.4372,0.03
31.2,2,9.4311,0.03
31.2,3,2.8272,0.03
31.22,0,11.3028,0.03
31.22,1,14.4465,0.03
31.22,2,9.4212,0.03
31.22,3,2.8304,0.03
31.24,0,11.2961,0.03
31.24,1,14.4703,0.03
31.24,2,9.436,0.03
31.24,3,2.791,0.03
31.26,0,11.2913,0.03
31.26,1,14.4805,0.03
31.26,2,9.4447,0.03
31.26,3,2.776,0.03
31.28,0,11.2904,0.03
31.28,1,14.4921,0.03
31.28,2,9.5143,0.03
31.28,3,2.7782,0.03
31.3,0,11.3004,0.03
31.3,1,14.4908,0.03
31.3,2,9.5154,0.03
31.3,3,2.757,0.03
31.32,0,11.2955,0.03
31.32,1,14.5215,0.03
31.32,2,9.5626,0.03
31.32,3,2.7031,0.03
31.34,0,11.314,0.03
31.34,1,14.5632,0.03
31.34,2,9.5199,0.03
31.34,3,2.6913,0.03
31.36,0,11.2806,0.03
31.36,1,14.5393,0.03
31.36,2,9.5738,0.03
31.36,3,2.7241,0.03
31.38,0,11.2839,0.03
31.38,1,14.5264,0.03
31.38,2,9.5921,0.03
31.38,3,2.6942,0.03
31.4,0,11.2549,0.03
31.4,1,14.5562,0.03
31.4,2,9.5938,0.03
31.4,3,2.6806,0.03
31.42,0,11.3034,0.03
31.42,1,14.5577,0.03
31.42,2,9.6128,0.03
31.42,3,2.6022,0.03
31.44,0,11.2682,0.03
31.44,1,14.6042,0.03
31.44,2,9.6277,0.03
31.44,3,2.572,0.03
31.46,0,11.2685,0.03
31.46,1,14.5964,0.03
31.46,2,9.6616,0.03
31.46,3,2.605,0.03
31.48,0,11.2629,0.03
31.48,1,14.593,0.03
31.48,2,9.6809,0.03
31.48,3,2.572,0.03
31.5,0,11.2471,0.03
31.5,1,14.6487,0.03
31.5,2,9.6807,0.03
31.5,3,2.5522,0.03
31.52,0,11.239,0.03
31.52,1,14.6286,0.03
31.52,2,9.7129,0.03
31.52,3,2.5596,0.03
31.54,0,11.2265,0.03
31.54,1,14.6486,0.03
31.54,2,9.7332,0.03
31.54,3,2.5277,0.03
31.56,0,11.2238,0.03
31.56,1,14.6582,0.03
31.56,2,9.7708,0.03
31.56,3,2.5059,0.03
31.58,0,11.2358,0.03
31.58,1,14.7111,0.03
31.58,2,9.7589,0.03
31.58,3,2.5261,0.03
31.6,0,11.2062,0.03
31.6,1,14.7032,0.03
31.6,2,9.7979,0.03
31.6,3,2.4868,0.03
31.62,0,11.2151,0.03
31.62,1,14.6983,0.03
31.62,2,9.7759,0.03
31.62,3,2.4543,0.03
31.64,0,11.2499,0.03
31.64,1,14.7178,0.03
31.64,2,9.8699,0.03
31.64,3,2.4639,0.03
31.66,0,11.2132,0.03
31.66,1,14.6755,0.03
31.66,2,9.8262,0.03
31.66,3,2.3846,0.03
31.68,0,11.2365,0.03
31.68,1,14.7025,0.03
31.68,2,9.8569,0.03
31.68,3,2.4413,0.03
31.7,0,11.2247,0.03
31.7,1,14.7558,0.03
31.7,2,9.873,0.03
31.7,3,2.4036,0.03
31.72,0,11.2193,0.03
31.72,1,14.7592,0.03
31.72,2,9.8593,0.03
31.72,3,2.3871,0.03
31.74,0,11.2044,0.03
31.74,1,14.768,0.03
31.74,2,9.9225,0.03
31.74,3,2.378,0.03
31.76,0,11.2415,0.03
31.76,1,14.786,0.03
31.76,2,9.9189,0.03
31.76,3,2.3183,0.03
31.78,0,11.1874,0.03
31.78,1,14.7854,0.03
31.78,2,9.9554,0.03
31.78,3,2.396,0.03
31.8,0,11.1916,0.03
31.8,1,14.804,0.03
31.8,2,9.9452,0.03
31.8,3,2.3114,0.03
31.82,0,11.1868,0.03
31.82,1,14.7762,0.03
31.82,2,9.978,0.03
31.82,3,2.3218,0.03
31.84,0,11.2294,0.03
31.84,1,14.8283,0.03
31.84,2,9.9811,0.03
31.84,3,2.2638,0.03
31.86,0,11.1524,0.03
31.86,1,14.8638,0.03
31.86,2,10.0196,0.03
31.86,3,2.2639,0.03
31.88,0,11.1604,0.03
31.88,1,14.8155,0.03
31.88,2,10.0406,0.03
31.88,3,2.2181,0.03
31.9,0,11.1928,0.03
31.9,1,14.8419,0.03
31.9,2,10.0515,0.03
31.9,3,2.2343,0.03
31.92,0,11.1801,0.03
31.92,1,14.8788,0.03
31.92,2,10.0427,0.03
31.92,3,2.206,0.03
31.94,0,11.1596,0.03
31.94,1,14.92,0.03
31.94,2,10.111,0.03
31.94,3,2.2048,0.03
31.96,0,11.1463,0.03
31.96,1,14.9607,0.03
31.96,2,10.1445,0.03
31.96,3,2.1719,0.03
31.98,0,11.1699,0.03
31.98,1,14.973,0.03
31.98,2,10.0976,0.03
31.98,3,2.1727,0.03
32.0,0,11.1579,0.03
32.0,1,14.9139,0.03
32.0,2,10.125,0.03
32.0,3,2.1241,0.03
32.02,0,11.1428,0.03
32.02,1,14.9138,0.03
32.02,2,10.1686,0.03
32.02,3,2.113,0.03
32.04,0,11.1776,0.03
32.04,1,14.9305,0.03
32.04,2,10.1709,0.03
32.04,3,2.1564,0.03
32.06,0,11.1279,0.03
32.06,1,14.9505,0.03
32.06,2,10.1881,0.03
32.06,3,2.1061,0.03
32.08,0,11.1585,0.03
32.08,1,14.9754,0.03
32.08,2,10.2053,0.03
32.08,3,2.0902,0.03
32.1,0,11.1355,0.03
32.1,1,14.9566,0.03
32.1,2,10.2346,0.03
32.1,3,2.0781,0.03
32.12,0,11.1441,0.03
32.12,1,15.0164,0.03
32.12,2,10.2556,0.03
32.12,3,2.048,0.03
32.14,0,11.1301,0.03
32.14,1,14.9985,0.03
32.14,2,10.2596,0.03
32.14,3,2.0368,0.03
32.16,0,11.143,0.03
32.16,1,15.0266,0.03
32.16,2,10.2906,0.03
32.16,3,2.0621,0.03
32.18,0,11.1234,0.03
32.18,1,15.0261,0.03
32.18,2,10.3072,0.03
32.18,3,1.98,0.03
32.2,0,11.1407,0.03
32.2,1,15.0931,0.03
32.2,2,10.3288,0.03
32.2,3,2.0089,0.03
32.22,0,11.1709,0.03
32.22,1,15.0531,0.03
32.22,2,10.3196,0.03
32.22,3,1.9767,0.03
32.24,0,11.1632,0.03
32.24,1,15.0458,0.03
32.24,2,10.3887,0.03
32.24,3,1.9851,0.03
32.26,0,11.1427,0.03
32.26,1,15.0764,0.03
32.26,2,10.3687,0.03
32.26,3,1.9658,0.03
32.28,0,11.0914,0.03
32.28,1,15.0803,0.03
32.28,2,10.3769,0.03
32.28,3,1.9124,0.03
32.3,0,11.0826,0.03
32.3,1,15.1071,0.03
32.3,2,10.4232,0.03
32.3,3,1.9302,0.03
32.32,0,11.1282,0.03
32.32,1,15.1139,0.03
32.32,2,10.4242,0.03
32.32,3,1.8866,0.03
32.34,0,11.0834,0.03
32.34,1,15.1458,0.03
32.34,2,10.4597,0.03
32.34,3,1.8782,0.03
32.36,0,11.1532,0.03
32.36,1,15.1749,0.03
32.36,2,10.4658,0.03
32.36,3,1.875,0.03
32.38,0,11.1448,0.03
32.38,1,15.1724,0.03
32.38,2,10.5003,0.03
32.38,3,1.867,0.03
32.4,0,11.1094,0.03
32.4,1,15.1566,0.03
32.4,2,10.539,0.03
32.4,3,1.8605,0.03
32.42,0,11.1294,0.03
32.42,1,15.2108,0.03
32.42,2,10.5492,0.03
32.42,3,1.826,0.03
32.44,0,11.1017,0.03
32.44,1,15.1895,0.03
32.44,2,10.5554,0.03
32.44,3,1.776,0.03
32.46,0,11.0996,0.03
32.46,1,15.2143,0.03
32.46,2,10.537,0.03
32.46,3,1.7976,0.03
32.48,0,11.0762,0.03
32.48,1,15.2124,0.03
32.48,2,10.5515,0.03
32.48,3,1.8098,0.03
32.5,0,11.0732,0.03
32.5,1,15.261,0.03
32.5,2,10.5895,0.03
32.5,3,1.7842,0.03
32.52,0,11.095,0.03
32.52,1,15.2442,0.03
32.52,2,10.6189,0.03
32.52,3,1.7193,0.03
32.54,0,11.0617,0.03
32.54,1,15.2741,0.03
32.54,2,10.6385,0.03
32.54,3,1.7401,0.03
32.56,0,11.1065,0.03
32.56,1,15.2681,0.03
32.56,2,10.6565,0.03
32.56,3,1.726,0.03
32.58,0,11.078,0.03
32.58,1,15.3007,0.03
32.58,2,10.6562,0.03
32.58,3,1.7197,0.03
32.6,0,11.0963,0.03
32.6,1,15.3256,0.03
32.6,2,10.6538,0.03
32.6,3,1.679,0.03
32.62,0,11.0621,0.03
32.62,1,15.3216,0.03
32.62,2,10.7433,0.03
32.62,3,1.6788,0.03
32.64,0,11.0888,0.03
32.64,1,15.3418,0.03
32.64,2,10.7354,0.03
32.64,3,1.6938,0.03
32.66,0,11.0874,0.03
32.66,1,15.342,0.03
32.66,2,10.7319,0.03
32.66,3,1.6233,0.03
32.68,0,11.0697,0.03
32.68,1,15.3521,0.03
32.68,2,10.763,0.03
32.68,3,1.6182,0.03
32.7,0,11.1061,0.03
32.7,1,15.3499,0.03
32.7,2,10.8022,0.03
32.7,3,1.6104,0.03
32.72,0,11.0994,0.03
32.72,1,15.3787,0.03
32.72,2,10.808,0.03
32.72,3,1.6153,0.03
32.74,0,11.0762,0.03
32.74,1,15.3911,0.03
32.74,2,10.823,0.03
32.74,3,1.5897,0.03
32.76,0,11.1106,0.03
32.76,1,15.4053,0.03
32.76,2,10.8623,0.03
32.76,3,1.5556,0.03
32.78,0,11.0653,0.03
32.78,1,15.438,0.03
32.78,2,10.873,0.03
32.78,3,1.5677,0.03
32.8,0,11.064,0.03
32.8,1,15.4234,0.03
